comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,-57,-57,4595,1787562730884320
cross_stream,0,0,depth+color,-57,-57,4829,1787562730917944
cross_stream,0,0,depth+color,-58,-58,4710,1787562730951090
cross_stream,0,0,depth+color,-58,-58,4681,1787562730984431
cross_stream,0,0,depth+color,-58,-57,4727,1787562731017808
cross_stream,0,0,depth+color,-58,-58,4891,1787562731051167
cross_stream,0,0,depth+color,-58,-58,4805,1787562731084418
cross_stream,0,0,depth+color,-58,-58,4857,1787562731117749
cross_stream,0,0,depth+color,-58,-58,4852,1787562731150851
cross_stream,0,0,depth+color,-57,-57,4778,1787562731184441
cross_stream,0,0,depth+color,-57,-58,4700,1787562731217761
cross_stream,0,0,depth+color,-58,-58,4455,1787562731251070
cross_stream,0,0,depth+color,-57,-57,4936,1787562731284328
cross_stream,0,0,depth+color,-58,-58,4896,1787562731317712
cross_stream,0,0,depth+color,-58,-58,4733,1787562731351073
cross_stream,0,0,depth+color,-58,-58,4631,1787562731384209
cross_stream,0,0,depth+color,-58,-58,5163,1787562731417890
cross_stream,0,0,depth+color,-58,-58,4557,1787562731451119
cross_stream,0,0,depth+color,-58,-58,4969,1787562731484367
cross_stream,0,0,depth+color,-57,-57,4699,1787562731517696
cross_stream,0,0,depth+color,-58,-57,4568,1787562731551003
cross_stream,0,0,depth+color,-58,-58,4716,1787562731584352
cross_stream,0,0,depth+color,-58,-58,4739,1787562731617707
cross_stream,0,0,depth+color,-58,-58,4798,1787562731650852
cross_stream,0,0,depth+color,-58,-59,4765,1787562731684490
cross_stream,0,0,depth+color,-58,-58,4432,1787562731717546
cross_stream,0,0,depth+color,-58,-58,4745,1787562731751212
cross_stream,0,0,depth+color,-58,-58,4653,1787562731784568
cross_stream,0,0,depth+color,-57,-57,4827,1787562731817938
cross_stream,0,0,depth+color,-58,-58,4661,1787562731851169
cross_stream,0,0,depth+color,-58,-58,4876,1787562731884785
cross_stream,0,0,depth+color,-58,-58,5076,1787562731917991
cross_stream,0,0,depth+color,-58,-58,5044,1787562731951295
cross_stream,0,0,depth+color,-58,-58,5261,1787562731984734
cross_stream,0,0,depth+color,-58,-58,4834,1787562732017905
cross_stream,0,0,depth+color,-58,-58,4559,1787562732051187
cross_stream,0,0,depth+color,-58,-58,4972,1787562732084707
cross_stream,0,0,depth+color,-58,-58,4537,1787562732117670
cross_stream,0,0,depth+color,-58,-58,4620,1787562732150998
cross_stream,0,0,depth+color,-57,-57,5179,1787562732184583
cross_stream,0,0,depth+color,-58,-58,4596,1787562732217707
cross_stream,0,0,depth+color,-58,-58,4588,1787562732251068
cross_stream,0,0,depth+color,-58,-58,4686,1787562732284264
cross_stream,0,0,depth+color,-58,-58,4819,1787562732317994
cross_stream,0,0,depth+color,-58,-58,4640,1787562732351094
cross_stream,0,0,depth+color,-57,-57,4975,1787562732384465
cross_stream,0,0,depth+color,-57,-57,4251,1787562732417411
cross_stream,0,0,depth+color,-58,-58,4598,1787562732450753
cross_stream,0,0,depth+color,-58,-58,4742,1787562732484316
cross_stream,0,0,depth+color,-58,-58,5098,1787562732517939
cross_stream,0,0,depth+color,-57,-57,4448,1787562732550919
cross_stream,0,0,depth+color,-58,-58,4402,1787562732584186
cross_stream,0,0,depth+color,-58,-58,4276,1787562732617370
cross_stream,0,0,depth+color,-57,-57,4182,1787562732650963
cross_stream,0,0,depth+color,-58,-58,5213,1787562732684613
