deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs
0,DEPTH,1786100293036298,1786100293039563,1786100293060087
0,DEPTH,1786100293102965,1786100293106229,1786100293126746
0,DEPTH,1786100293169633,1786100293172896,1786100293193567
0,DEPTH,1786100293236300,1786100293239563,1786100293260501
0,DEPTH,1786100293302963,1786100293306225,1786100293327426
0,DEPTH,1786100293369633,1786100293372894,1786100293393619
0,DEPTH,1786100293436296,1786100293439557,1786100293460088
0,DEPTH,1786100293502962,1786100293506222,1786100293527005
0,DEPTH,1786100293569626,1786100293572886,1786100293593585
0,DEPTH,1786100293636294,1786100293639896,1786100293660165
0,DEPTH,1786100293702962,1786100293706564,1786100293726726
0,DEPTH,1786100293769629,1786100293773232,1786100293793648
0,DEPTH,1786100293836295,1786100293839899,1786100293860401
0,DEPTH,1786100293902961,1786100293906566,1786100293926640
0,DEPTH,1786100293969628,1786100293973233,1786100293993319
0,DEPTH,1786100294036292,1786100294039898,1786100294059979
0,DEPTH,1786100294102959,1786100294106566,1786100294127269
0,DEPTH,1786100294169631,1786100294173238,1786100294193376
0,DEPTH,1786100294236289,1786100294239897,1786100294260299
0,DEPTH,1786100294302959,1786100294306568,1786100294326967
0,DEPTH,1786100294369624,1786100294373234,1786100294393432
0,DEPTH,1786100294436288,1786100294439898,1786100294460190
0,DEPTH,1786100294502946,1786100294506557,1786100294527228
0,DEPTH,1786100294569620,1786100294573231,1786100294593399
0,DEPTH,1786100294636288,1786100294639900,1786100294660086
0,DEPTH,1786100294702953,1786100294706566,1786100294726997
0,DEPTH,1786100294769619,1786100294773233,1786100294793406
0,DEPTH,1786100294836286,1786100294839900,1786100294860105
0,DEPTH,1786100294902954,1786100294906569,1786100294926636
0,DEPTH,1786100294969618,1786100294973234,1786100294993638
0,DEPTH,1786100295036283,1786100295039899,1786100295060380
0,DEPTH,1786100295102948,1786100295106565,1786100295127251
0,DEPTH,1786100295169616,1786100295173234,1786100295193425
0,DEPTH,1786100295236284,1786100295239902,1786100295260261
0,DEPTH,1786100295302939,1786100295306558,1786100295326698
0,DEPTH,1786100295369615,1786100295373235,1786100295393784
0,DEPTH,1786100295436282,1786100295439903,1786100295460089
0,DEPTH,1786100295502948,1786100295506569,1786100295526822
