comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,5,5,2083,1786092474582742
cross_stream,0,0,depth+color,5,5,1684,1786092474615957
cross_stream,0,0,depth+color,5,5,2325,1786092474649693
cross_stream,0,0,depth+color,4,4,1825,1786092474682435
cross_stream,0,0,depth+color,5,5,1410,1786092474715699
cross_stream,0,0,depth+color,5,5,1704,1786092474749256
cross_stream,0,0,depth+color,5,5,1577,1786092474782553
cross_stream,0,0,depth+color,5,5,2033,1786092474815987
cross_stream,0,0,depth+color,5,5,1772,1786092474849247
cross_stream,0,0,depth+color,4,4,2119,1786092474882791
cross_stream,0,0,depth+color,4,4,2105,1786092474916069
cross_stream,0,0,depth+color,5,5,2611,1786092474949912
cross_stream,0,0,depth+color,5,5,1589,1786092474982581
cross_stream,0,0,depth+color,5,5,2084,1786092475016062
cross_stream,0,0,depth+color,4,4,1806,1786092475049291
cross_stream,0,0,depth+color,5,5,2140,1786092475082784
cross_stream,0,0,depth+color,4,4,1666,1786092475116281
cross_stream,0,0,depth+color,5,5,1980,1786092475149515
cross_stream,0,0,depth+color,4,4,1115,1786092475182503
cross_stream,0,0,depth+color,5,5,1929,1786092475216011
cross_stream,0,0,depth+color,4,5,1775,1786092475249452
cross_stream,0,0,depth+color,5,5,1443,1786092475282350
cross_stream,0,0,depth+color,4,4,1106,1786092475315728
cross_stream,0,0,depth+color,4,4,1580,1786092475348997
cross_stream,0,0,depth+color,5,5,1805,1786092475383033
cross_stream,0,0,depth+color,4,4,1810,1786092475416221
cross_stream,0,0,depth+color,4,4,2692,1786092475450572
cross_stream,0,0,depth+color,5,5,2397,1786092475483011
cross_stream,0,0,depth+color,5,4,1643,1786092475515889
cross_stream,0,0,depth+color,5,5,2189,1786092475549778
cross_stream,0,0,depth+color,4,4,2725,1786092475583261
cross_stream,0,0,depth+color,4,4,2296,1786092475616434
cross_stream,0,0,depth+color,4,4,1593,1786092475649533
cross_stream,0,0,depth+color,5,5,2636,1786092475683152
cross_stream,0,0,depth+color,5,5,1986,1786092475716178
cross_stream,0,0,depth+color,5,5,2388,1786092475749526
cross_stream,0,0,depth+color,5,6,1923,1786092475782783
cross_stream,0,0,depth+color,5,5,2414,1786092475816527
cross_stream,0,0,depth+color,5,5,2525,1786092475849782
cross_stream,0,0,depth+color,4,4,2418,1786092475882982
cross_stream,0,0,depth+color,5,5,2147,1786092475916016
cross_stream,0,0,depth+color,4,4,2360,1786092475949783
cross_stream,0,0,depth+color,5,5,1969,1786092475982645
cross_stream,0,0,depth+color,5,5,2566,1786092476016375
cross_stream,0,0,depth+color,5,5,2327,1786092476049525
cross_stream,0,0,depth+color,5,5,1671,1786092476082246
cross_stream,0,0,depth+color,5,5,2043,1786092476116069
cross_stream,0,0,depth+color,5,5,2409,1786092476149752
cross_stream,0,0,depth+color,5,5,1708,1786092476182606
cross_stream,0,0,depth+color,5,5,1690,1786092476216040
cross_stream,0,0,depth+color,4,5,2279,1786092476249486
cross_stream,0,0,depth+color,4,4,2082,1786092476282774
cross_stream,0,0,depth+color,5,5,1721,1786092476316081
cross_stream,0,0,depth+color,5,5,1855,1786092476348991
cross_stream,0,0,depth+color,5,5,1907,1786092476382728
cross_stream,0,0,depth+color,5,5,2385,1786092476416233
cross_stream,0,0,depth+color,5,5,2223,1786092476449424
cross_stream,0,0,depth+color,5,6,2024,1786092476482551
cross_stream,0,0,depth+color,5,5,2146,1786092476516104
cross_stream,0,0,depth+color,5,5,1836,1786092476549309
cross_stream,0,0,depth+color,4,5,2339,1786092476583156
cross_stream,0,0,depth+color,4,4,2042,1786092476616293
cross_stream,0,0,depth+color,5,5,1742,1786092476649229
cross_stream,0,0,depth+color,4,4,2081,1786092476682727
cross_stream,0,0,depth+color,5,6,1759,1786092476715938
cross_stream,0,0,depth+color,4,4,2078,1786092476749323
cross_stream,0,0,depth+color,4,4,1803,1786092476782903
cross_stream,0,0,depth+color,4,3,2250,1786092476816424
cross_stream,0,0,depth+color,4,4,1790,1786092476882620
cross_stream,0,0,depth+color,5,5,1992,1786092476916142
cross_stream,0,0,depth+color,4,4,1998,1786092476949562
cross_stream,0,0,depth+color,5,4,1378,1786092476982412
cross_stream,0,0,depth+color,5,5,2230,1786092477016156
cross_stream,0,0,depth+color,5,5,1891,1786092477049633
cross_stream,0,0,depth+color,5,5,1839,1786092477082517
cross_stream,0,0,depth+color,5,5,1995,1786092477116152
cross_stream,0,0,depth+color,5,5,2039,1786092477149350
cross_stream,0,0,depth+color,5,5,1743,1786092477182401
cross_stream,0,0,depth+color,4,4,2126,1786092477216165
cross_stream,0,0,depth+color,4,5,2430,1786092477283029
cross_stream,0,0,depth+color,4,4,2315,1786092477316171
cross_stream,0,0,depth+color,4,3,1645,1786092477349082
cross_stream,0,0,depth+color,5,5,1568,1786092477382597
cross_stream,0,0,depth+color,5,5,1666,1786092477415670
cross_stream,0,0,depth+color,5,5,1706,1786092477449266
cross_stream,0,0,depth+color,4,4,2058,1786092477482696
cross_stream,0,0,depth+color,4,4,1774,1786092477516004
cross_stream,0,0,depth+color,5,5,1732,1786092477549562
cross_stream,0,0,depth+color,4,3,1340,1786092477582361
cross_stream,0,0,depth+color,5,5,2255,1786092477616180
cross_stream,0,0,depth+color,4,4,1979,1786092477649832
cross_stream,0,0,depth+color,4,4,1995,1786092477682828
cross_stream,0,0,depth+color,5,5,1895,1786092477715829
cross_stream,0,0,depth+color,5,5,2335,1786092477749734
cross_stream,0,0,depth+color,5,5,1962,1786092477782709
cross_stream,0,0,depth+color,5,5,1917,1786092477816368
cross_stream,0,0,depth+color,5,5,2020,1786092477849503
cross_stream,0,0,depth+color,4,4,2068,1786092477882861
cross_stream,0,0,depth+color,5,5,2184,1786092477916411
cross_stream,0,0,depth+color,5,5,2259,1786092477949522
cross_stream,0,0,depth+color,5,5,1976,1786092477982842
cross_stream,0,0,depth+color,5,5,2257,1786092478016350
cross_stream,0,0,depth+color,4,3,2266,1786092478049529
cross_stream,0,0,depth+color,5,5,1491,1786092478082498
cross_stream,0,0,depth+color,5,5,2177,1786092478116160
cross_stream,0,0,depth+color,5,5,2176,1786092478149548
cross_stream,0,0,depth+color,5,5,1935,1786092478182841
cross_stream,0,0,depth+color,5,5,879,1786092478215651
cross_stream,0,0,depth+color,4,4,1730,1786092478249269
cross_stream,0,0,depth+color,5,5,1443,1786092478282651
cross_stream,0,0,depth+color,5,5,2093,1786092478316193
cross_stream,0,0,depth+color,5,6,1393,1786092478348917
cross_stream,0,0,depth+color,4,4,1715,1786092478382759
cross_stream,0,0,depth+color,5,5,1571,1786092478415892
cross_stream,0,0,depth+color,5,5,748,1786092478449064
cross_stream,0,0,depth+color,4,4,747,1786092478482271
cross_stream,0,0,depth+color,5,6,1017,1786092478515780
cross_stream,0,0,depth+color,4,4,1951,1786092478549285
cross_stream,0,0,depth+color,5,5,1890,1786092478582499
cross_stream,0,0,depth+color,5,5,2184,1786092478615973
cross_stream,0,0,depth+color,4,4,1756,1786092478649170
cross_stream,0,0,depth+color,5,5,2077,1786092478682914
cross_stream,0,0,depth+color,5,5,1293,1786092478716058
cross_stream,0,0,depth+color,5,5,2195,1786092478749644
cross_stream,0,0,depth+color,5,5,1500,1786092478782749
cross_stream,0,0,depth+color,5,6,1147,1786092478815666
cross_stream,0,0,depth+color,4,4,1332,1786092478849027
cross_stream,0,0,depth+color,4,4,2556,1786092478883260
cross_stream,0,0,depth+color,4,4,1326,1786092478915712
cross_stream,0,0,depth+color,5,5,1639,1786092478949156
cross_stream,0,0,depth+color,4,4,1931,1786092478982893
cross_stream,0,0,depth+color,5,5,2439,1786092479016403
cross_stream,0,0,depth+color,4,4,1752,1786092479049565
cross_stream,0,0,depth+color,4,4,1676,1786092479082555
cross_stream,0,0,depth+color,5,5,2246,1786092479116571
cross_stream,0,0,depth+color,5,5,2139,1786092479149804
cross_stream,0,0,depth+color,4,3,2316,1786092479183133
cross_stream,0,0,depth+color,4,4,2324,1786092479216494
cross_stream,0,0,depth+color,5,5,1580,1786092479249100
cross_stream,0,0,depth+color,4,4,1505,1786092479282369
cross_stream,0,0,depth+color,5,5,1434,1786092479315757
cross_stream,0,0,depth+color,5,5,1844,1786092479349100
cross_stream,0,0,depth+color,4,4,1955,1786092479382940
cross_stream,0,0,depth+color,4,3,1561,1786092479415800
cross_stream,0,0,depth+color,4,4,1460,1786092479449079
cross_stream,0,0,depth+color,4,4,1834,1786092479482483
cross_stream,0,0,depth+color,4,4,1683,1786092479515516
cross_stream,0,0,depth+color,5,5,1530,1786092479549005
cross_stream,0,0,depth+color,4,4,1134,1786092479616022
cross_stream,0,0,depth+color,4,4,1829,1786092479649366
cross_stream,0,0,depth+color,4,4,1636,1786092479682428
cross_stream,0,0,depth+color,4,4,1828,1786092479716041
cross_stream,0,0,depth+color,5,5,2105,1786092479749909
cross_stream,0,0,depth+color,5,5,1358,1786092479782440
cross_stream,0,0,depth+color,5,5,1446,1786092479815670
cross_stream,0,0,depth+color,4,4,2089,1786092479849504
cross_stream,0,0,depth+color,5,6,1661,1786092479882637
cross_stream,0,0,depth+color,4,4,1984,1786092479916043
