deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs,frameNumber,,device1 globaltime ,device2 globaltime,device2-device0,device2-device1
2,DEPTH,1787124603792594,1787124603792754,1787124603813212,40,,,,,
2,DEPTH,1787124603825931,1787124603826079,1787124603846451,41,,,,,
2,DEPTH,1787124603859263,1787124603859399,1787124603880279,42,,,,,
2,DEPTH,1787124603892594,1787124603892718,1787124603913572,43,,,,,
2,DEPTH,1787124603925930,1787124603926042,1787124603946889,44,,,,,
2,DEPTH,1787124603959265,1787124603959366,1787124603979970,45,,,,,
2,DEPTH,1787124603992598,1787124603992687,1787124604013610,46,,,,,
2,DEPTH,1787124604025932,1787124604026009,1787124604047033,47,,,,,
2,DEPTH,1787124604059267,1787124604059332,1787124604079880,48,,,,,
2,DEPTH,1787124604092601,1787124604092654,1787124604113585,49,,,,,
2,DEPTH,1787124604125935,1787124604126853,1787124604146767,50,,,,,
2,DEPTH,1787124604159262,1787124604160174,1787124604180413,51,,,,,
2,DEPTH,1787124604192602,1787124604193507,1787124604213595,52,,,,,
2,DEPTH,1787124604225935,1787124604226834,1787124604246915,53,,,,,
2,DEPTH,1787124604259269,1787124604260162,1787124604280411,54,,,,,
2,DEPTH,1787124604292603,1787124604293489,1787124604313571,55,,,,,
2,DEPTH,1787124604325944,1787124604326824,1787124604346867,56,,,,,
2,DEPTH,1787124604359279,1787124604360152,1787124604380225,57,,,,,
2,DEPTH,1787124604392617,1787124604393484,1787124604413473,58,,,,,
2,DEPTH,1787124604425943,1787124604426804,1787124604446890,59,,,,,
2,DEPTH,1787124604459274,1787124604460128,1787124604480409,60,,,,,
2,DEPTH,1787124604492607,1787124604493454,1787124604513616,61,,,,,
2,DEPTH,1787124604525947,1787124604526788,1787124604546972,62,,,,,
2,DEPTH,1787124604559275,1787124604560110,1787124604580246,63,,,,,
2,DEPTH,1787124604559275,1787124604560110,1787124604613769,64,,,,,
2,DEPTH,1787124604625941,1787124604626763,1787124604646740,65,,,,,
2,DEPTH,1787124604659271,1787124604660086,1787124604680206,66,,,,,
2,DEPTH,1787124604692620,1787124604693429,1787124604713469,67,,,,,
2,DEPTH,1787124604725946,1787124604726749,1787124604746782,68,,,,,
2,DEPTH,1787124604759272,1787124604760068,1787124604780188,69,,,,,
2,DEPTH,1787124604792611,1787124604793401,1787124604813504,70,,,,,
2,DEPTH,1787124604825946,1787124604826729,1787124604846871,71,,,,,
2,DEPTH,1787124604859284,1787124604860061,1787124604880214,72,,,,,
2,DEPTH,1787124604892614,1787124604893384,1787124604913555,73,,,,,
2,DEPTH,1787124604925957,1787124604926721,1787124604946922,74,,,,,
2,DEPTH,1787124604959281,1787124604960039,1787124604980182,75,,,,,
2,DEPTH,1787124604992623,1787124604993374,1787124605013552,76,,,,,
2,DEPTH,1787124605025957,1787124605026702,1787124605046912,77,,,,,
2,DEPTH,1787124605059286,1787124605060025,1787124605079790,78,,,,,
2,DEPTH,1787124605092616,1787124605093348,1787124605113443,79,,,,,
2,DEPTH,1787124605125959,1787124605127068,1787124605147002,80,,,,,
2,DEPTH,1787124605159279,1787124605160383,1787124605180130,81,,,,,
2,DEPTH,1787124605192617,1787124605193717,1787124605213560,82,,,,,
2,DEPTH,1787124605225955,1787124605227051,1787124605246897,83,,,,,
2,DEPTH,1787124605259289,1787124605260380,1787124605280209,84,,,,,
2,DEPTH,1787124605292622,1787124605293709,1787124605313231,85,,,,,
2,DEPTH,1787124605325956,1787124605327039,1787124605346868,86,,,,,
2,DEPTH,1787124605359291,1787124605360369,1787124605380164,87,,,,,
2,DEPTH,1787124605392632,1787124605393706,1787124605413555,88,,,,,
2,DEPTH,1787124605425962,1787124605427031,1787124605446912,89,,,,,
2,DEPTH,1787124605459292,1787124605460357,1787124605480223,90,,,,,
2,DEPTH,1787124605492624,1787124605493685,1787124605513574,91,,,,,
2,DEPTH,1787124605525963,1787124605527019,1787124605546880,92,,,,,
2,DEPTH,1787124605559293,1787124605560345,1787124605580625,93,,,,,
2,DEPTH,1787124605592626,1787124605593674,1787124605613481,94,,,,,
2,DEPTH,1787124605625955,1787124605626999,1787124605647011,95,,,,,
2,DEPTH,1787124605659296,1787124605660335,1787124605680338,96,,,,,
2,DEPTH,1787124605692620,1787124605693655,1787124605713660,97,,,,,
2,DEPTH,1787124605725958,1787124605726988,1787124605746730,98,,,,,
2,DEPTH,1787124605759294,1787124605760320,1787124605780229,99,,,,,
2,DEPTH,1787124605792627,1787124605793649,1787124605813142,100,,,,,
2,DEPTH,1787124605825963,1787124605826980,1787124605846895,101,,,,,
2,DEPTH,1787124605859295,1787124605860308,1787124605880397,102,,,,,
2,DEPTH,1787124605892629,1787124605893638,1787124605913524,103,,,,,
2,DEPTH,1787124605925964,1787124605926968,1787124605946853,104,,,,,
2,DEPTH,1787124605959297,1787124605960297,1787124605980427,105,,,,,
2,DEPTH,1787124605992637,1787124605993632,1787124606013536,106,,,,,
2,DEPTH,1787124606025966,1787124606026957,1787124606046875,107,,,,,
2,DEPTH,1787124606059297,1787124606060284,1787124606080047,108,,,,,
2,DEPTH,1787124606092632,1787124606093615,1787124606113610,109,,,,,
2,DEPTH,1787124606125966,1787124606127369,1787124606146771,110,,,,,
2,DEPTH,1787124606159294,1787124606160695,1787124606180000,111,,,,,
2,DEPTH,1787124606192632,1787124606194031,1787124606213410,112,,,,,
2,DEPTH,1787124606225966,1787124606227362,1787124606246691,113,,,,,
2,DEPTH,1787124606259309,1787124606260703,1787124606280303,114,,,,,
2,DEPTH,1787124606292645,1787124606294036,1787124606313799,115,,,,,
2,DEPTH,1787124606325972,1787124606327361,1787124606346922,116,,,,,
2,DEPTH,1787124606359311,1787124606360698,1787124606380182,117,,,,,
2,DEPTH,1787124606392640,1787124606394024,1787124606413542,118,,,,,
2,DEPTH,1787124606425984,1787124606427366,1787124606446902,119,,,,,
2,DEPTH,1787124606459303,1787124606460683,1787124606480229,120,,,,,
2,DEPTH,1787124606492638,1787124606494015,1787124606513543,121,,,,,
2,DEPTH,1787124606526008,1787124606527383,1787124606546882,122,,,,,
2,DEPTH,1787124606559331,1787124606560704,1787124606580220,123,,,,,
2,DEPTH,1787124606592638,1787124606594008,1787124606613722,124,,,,,
2,DEPTH,1787124606625976,1787124606627344,1787124606646760,125,,,,,
2,DEPTH,1787124606659306,1787124606660672,1787124606680375,126,,,,,
2,DEPTH,1787124606692641,1787124606694005,1787124606713283,127,,,,,
2,DEPTH,1787124606692641,1787124606694005,1787124606746808,128,,,,,
2,DEPTH,1787124606759306,1787124606760665,1787124606780279,129,,,,,
2,DEPTH,1787124606792649,1787124606794006,1787124606813054,130,,,,,
2,DEPTH,1787124606825978,1787124606827332,1787124606846862,131,,,,,
2,DEPTH,1787124606859336,1787124606860688,1787124606880414,132,,,,,
2,DEPTH,1787124606892666,1787124606894016,1787124606913671,133,,,,,
2,DEPTH,1787124606925979,1787124606927326,1787124606946927,134,,,,,
2,DEPTH,1787124606959316,1787124606960661,1787124606980258,135,,,,,
2,DEPTH,1787124606992646,1787124606993989,1787124607013539,136,,,,,
2,DEPTH,1787124607025981,1787124607027321,1787124607047054,137,,,,,
2,DEPTH,1787124607059314,1787124607060652,1787124607080120,138,,,,,
2,DEPTH,1787124607092647,1787124607093983,1787124607113558,139,,,,,
2,DEPTH,1787124607125985,1787124607127491,1787124607147222,140,,,,,
2,DEPTH,1787124607159314,1787124607160818,1787124607180314,141,,,,,
2,DEPTH,1787124607192655,1787124607194157,1787124607213209,142,,,,,
2,DEPTH,1787124607225977,1787124607227478,1787124607246696,143,,,,,
2,DEPTH,1787124607259317,1787124607260816,1787124607280309,144,,,,,
2,DEPTH,1787124607292683,1787124607294181,1787124607313738,145,,,,,
2,DEPTH,1787124607325990,1787124607327486,1787124607346834,146,,,,,
2,DEPTH,1787124607359324,1787124607360818,1787124607380265,147,,,,,
2,DEPTH,1787124607392658,1787124607394151,1787124607413634,148,,,,,
2,DEPTH,1787124607425996,1787124607427487,1787124607446975,149,,,,,
2,DEPTH,1787124607459325,1787124607460815,1787124607480462,150,,,,,
2,DEPTH,1787124607492656,1787124607494144,1787124607513564,151,,,,,
2,DEPTH,1787124607525995,1787124607527482,1787124607546903,152,,,,,
2,DEPTH,1787124607559320,1787124607560805,1787124607580317,153,,,,,
2,DEPTH,1787124607592665,1787124607594148,1787124607613743,154,,,,,
2,DEPTH,1787124607625997,1787124607627479,1787124607646854,155,,,,,
2,DEPTH,1787124607659327,1787124607660807,1787124607680122,156,,,,,
2,DEPTH,1787124607692657,1787124607694136,1787124607713260,157,,,,,
2,DEPTH,1787124607726009,1787124607727486,1787124607746695,158,,,,,
2,COLOR,1787124602759257,1787124602757964,1787124602776765,9,,,,,
2,COLOR,1787124602792591,1787124602791272,1787124602810248,10,,,,,
2,COLOR,1787124602825919,1787124602824574,1787124602843335,11,,,,,
2,COLOR,1787124602859259,1787124602857887,1787124602876872,12,,,,,
2,COLOR,1787124602892594,1787124602891196,1787124602910630,13,,,,,
2,COLOR,1787124602925925,1787124602924501,1787124602944147,14,,,,,
2,COLOR,1787124602959260,1787124602957809,1787124602977194,15,,,,,
2,COLOR,1787124602992594,1787124602991117,1787124603010059,16,,,,,
2,COLOR,1787124603025931,1787124603024428,1787124603043346,17,,,,,
2,COLOR,1787124603059262,1787124603057733,1787124603076790,18,,,,,
2,COLOR,1787124603092595,1787124603091039,1787124603109972,19,,,,,
2,COLOR,1787124603125934,1787124603126331,1787124603143390,20,,,,,
2,COLOR,1787124603159262,1787124603159647,1787124603176551,21,,,,,
2,COLOR,1787124603192596,1787124603192969,1787124603211361,22,,,,,
2,COLOR,1787124603225937,1787124603226298,1787124603243280,23,,,,,
2,COLOR,1787124603259266,1787124603259615,1787124603276709,24,,,,,
2,COLOR,1787124603292599,1787124603292937,1787124603309952,25,,,,,
2,COLOR,1787124603325931,1787124603326257,1787124603343553,26,,,,,
2,COLOR,1787124603359266,1787124603359580,1787124603376747,27,,,,,
2,COLOR,1787124603392600,1787124603392902,1787124603409963,28,,,,,
2,COLOR,1787124603425935,1787124603426225,1787124603443604,29,,,,,
2,COLOR,1787124603459267,1787124603459545,1787124603476815,30,,,,,
2,COLOR,1787124603492602,1787124603492868,1787124603510666,31,,,,,
2,COLOR,1787124603525936,1787124603526191,1787124603543775,32,,,,,
2,COLOR,1787124603559269,1787124603559512,1787124603576577,33,,,,,
2,COLOR,1787124603592602,1787124603592833,1787124603610279,34,,,,,
2,COLOR,1787124603625938,1787124603626157,1787124603643528,35,,,,,
2,COLOR,1787124603659275,1787124603659482,1787124603676606,36,,,,,
2,COLOR,1787124603692615,1787124603692810,1787124603709952,37,,,,,
2,COLOR,1787124603725934,1787124603726118,1787124603744113,38,,,,,
2,COLOR,1787124603759272,1787124603759444,1787124603776817,39,,,,,
2,COLOR,1787124603792605,1787124603792765,1787124603810081,40,,,,,
2,COLOR,1787124603825942,1787124603826090,1787124603843461,41,,,,,
2,COLOR,1787124603859275,1787124603859411,1787124603876731,42,,,,,
2,COLOR,1787124603892605,1787124603892729,1787124603909933,43,,,,,
2,COLOR,1787124603925941,1787124603926053,1787124603943580,44,,,,,
2,COLOR,1787124603959276,1787124603959377,1787124603976935,45,,,,,
2,COLOR,1787124603992610,1787124603992699,1787124604010469,46,,,,,
2,COLOR,1787124604025943,1787124604026020,1787124604043698,47,,,,,
2,COLOR,1787124604059278,1787124604059343,1787124604077064,48,,,,,
2,COLOR,1787124604092612,1787124604092665,1787124604109935,49,,,,,
2,COLOR,1787124604125946,1787124604126864,1787124604143744,50,,,,,
2,COLOR,1787124604159273,1787124604160185,1787124604176721,51,,,,,
2,COLOR,1787124604192613,1787124604193518,1787124604210074,52,,,,,
2,COLOR,1787124604225946,1787124604226845,1787124604243550,53,,,,,
2,COLOR,1787124604259280,1787124604260172,1787124604276631,54,,,,,
2,COLOR,1787124604292614,1787124604293500,1787124604310191,55,,,,,
2,COLOR,1787124604325955,1787124604326835,1787124604343731,56,,,,,
2,COLOR,1787124604359290,1787124604360163,1787124604376639,57,,,,,
2,COLOR,1787124604392628,1787124604393495,1787124604410520,58,,,,,
2,COLOR,1787124604425954,1787124604426814,1787124604443289,59,,,,,
2,COLOR,1787124604459285,1787124604460139,1787124604477131,60,,,,,
2,COLOR,1787124604492618,1787124604493465,1787124604510040,61,,,,,
2,COLOR,1787124604525958,1787124604526799,1787124604543445,62,,,,,
2,COLOR,1787124604559286,1787124604560121,1787124604576942,63,,,,,
2,COLOR,1787124604592628,1787124604593456,1787124604610153,64,,,,,
2,COLOR,1787124604625944,1787124604626766,1787124604643371,65,,,,,
2,COLOR,1787124604659275,1787124604660090,1787124604676965,66,,,,,
2,COLOR,1787124604692624,1787124604693433,1787124604710113,67,,,,,
2,COLOR,1787124604725950,1787124604726753,1787124604743293,68,,,,,
2,COLOR,1787124604759276,1787124604760072,1787124604777034,69,,,,,
2,COLOR,1787124604792615,1787124604793405,1787124604810177,70,,,,,
2,COLOR,1787124604825950,1787124604826733,1787124604843652,71,,,,,
2,COLOR,1787124604859287,1787124604860064,1787124604876920,72,,,,,
2,COLOR,1787124604892618,1787124604893388,1787124604910444,73,,,,,
2,COLOR,1787124604925961,1787124604926725,1787124604943605,74,,,,,
2,COLOR,1787124604959285,1787124604960043,1787124604976977,75,,,,,
2,COLOR,1787124604992627,1787124604993378,1787124605010252,76,,,,,
2,COLOR,1787124605025961,1787124605026706,1787124605043775,77,,,,,
2,COLOR,1787124605059290,1787124605060029,1787124605077226,78,,,,,
2,COLOR,1787124605092620,1787124605093352,1787124605109999,79,,,,,
2,COLOR,1787124605125963,1787124605127072,1787124605143312,80,,,,,
2,COLOR,1787124605159282,1787124605160386,1787124605176991,81,,,,,
2,COLOR,1787124605192621,1787124605193721,1787124605210459,82,,,,,
2,COLOR,1787124605225959,1787124605227055,1787124605243588,83,,,,,
2,COLOR,1787124605259292,1787124605260383,1787124605277239,84,,,,,
2,COLOR,1787124605292626,1787124605293713,1787124605310443,85,,,,,
2,COLOR,1787124605325960,1787124605327043,1787124605343758,86,,,,,
2,COLOR,1787124605359295,1787124605360373,1787124605377117,87,,,,,
2,COLOR,1787124605392635,1787124605393709,1787124605410131,88,,,,,
2,COLOR,1787124605425965,1787124605427035,1787124605443585,89,,,,,
2,COLOR,1787124605459296,1787124605460361,1787124605476936,90,,,,,
2,COLOR,1787124605492628,1787124605493689,1787124605510207,91,,,,,
2,COLOR,1787124605525967,1787124605527024,1787124605543609,92,,,,,
2,COLOR,1787124605559297,1787124605560349,1787124605576927,93,,,,,
2,COLOR,1787124605592630,1787124605593678,1787124605610018,94,,,,,
2,COLOR,1787124605625959,1787124605627002,1787124605643636,95,,,,,
2,COLOR,1787124605659299,1787124605660338,1787124605676761,96,,,,,
2,COLOR,1787124605692623,1787124605693658,1787124605710123,97,,,,,
2,COLOR,1787124605725962,1787124605726992,1787124605743657,98,,,,,
2,COLOR,1787124605759297,1787124605760323,1787124605777082,99,,,,,
2,COLOR,1787124605792631,1787124605793653,1787124605810216,100,,,,,
2,COLOR,1787124605825967,1787124605826984,1787124605843631,101,,,,,
2,COLOR,1787124605859299,1787124605860312,1787124605877154,102,,,,,
2,COLOR,1787124605859299,1787124605860312,1787124605910650,103,,,,,
2,COLOR,1787124605925967,1787124605926971,1787124605943991,104,,,,,
2,COLOR,1787124605959301,1787124605960301,1787124605977163,105,,,,,
2,COLOR,1787124605992641,1787124605993637,1787124606010258,106,,,,,
2,COLOR,1787124606025970,1787124606026961,1787124606043583,107,,,,,
2,COLOR,1787124606059301,1787124606060288,1787124606076812,108,,,,,
2,COLOR,1787124606092636,1787124606093618,1787124606110211,109,,,,,
2,COLOR,1787124606125970,1787124606127373,1787124606143406,110,,,,,
2,COLOR,1787124606159298,1787124606160699,1787124606176866,111,,,,,
2,COLOR,1787124606192636,1787124606194034,1787124606210530,112,,,,,
2,COLOR,1787124606225970,1787124606227366,1787124606243685,113,,,,,
2,COLOR,1787124606259313,1787124606260707,1787124606276786,114,,,,,
2,COLOR,1787124606292649,1787124606294040,1787124606310326,115,,,,,
2,COLOR,1787124606325975,1787124606327364,1787124606343628,116,,,,,
2,COLOR,1787124606359314,1787124606360701,1787124606376977,117,,,,,
2,COLOR,1787124606392644,1787124606394029,1787124606410404,118,,,,,
2,COLOR,1787124606425988,1787124606427370,1787124606443640,119,,,,,
2,COLOR,1787124606459307,1787124606460687,1787124606477208,120,,,,,
2,COLOR,1787124606492641,1787124606494019,1787124606510473,121,,,,,
2,COLOR,1787124606526011,1787124606527386,1787124606543716,122,,,,,
2,COLOR,1787124606559335,1787124606560708,1787124606577051,123,,,,,
2,COLOR,1787124606592642,1787124606594013,1787124606610226,124,,,,,
2,COLOR,1787124606625979,1787124606627347,1787124606643362,125,,,,,
2,COLOR,1787124606659310,1787124606660676,1787124606676770,126,,,,,
2,COLOR,1787124606692645,1787124606694009,1787124606710247,127,,,,,
2,COLOR,1787124606725977,1787124606727338,1787124606743476,128,,,,,
2,COLOR,1787124606759310,1787124606760669,1787124606777017,129,,,,,
2,COLOR,1787124606759310,1787124606760669,1787124606810502,130,,,,,
2,COLOR,1787124606825982,1787124606827336,1787124606843761,131,,,,,
2,COLOR,1787124606859340,1787124606860692,1787124606877132,132,,,,,
2,COLOR,1787124606892670,1787124606894020,1787124606910224,133,,,,,
2,COLOR,1787124606925983,1787124606927330,1787124606943625,134,,,,,
2,COLOR,1787124606959319,1787124606960664,1787124606977076,135,,,,,
2,COLOR,1787124606992650,1787124606993993,1787124607010432,136,,,,,
2,COLOR,1787124607025985,1787124607027325,1787124607043828,137,,,,,
2,COLOR,1787124607059317,1787124607060655,1787124607076851,138,,,,,
2,COLOR,1787124607092650,1787124607093986,1787124607110402,139,,,,,
2,COLOR,1787124607125989,1787124607127322,1787124607143376,140,,,,,
2,COLOR,1787124607159318,1787124607160822,1787124607176921,141,,,,,
2,COLOR,1787124607192658,1787124607194160,1787124607210353,142,,,,,
2,COLOR,1787124607225980,1787124607227481,1787124607243868,143,,,,,
2,COLOR,1787124607259321,1787124607260820,1787124607277176,144,,,,,
2,COLOR,1787124607292687,1787124607294185,1787124607310548,145,,,,,
2,COLOR,1787124607325994,1787124607327490,1787124607343672,146,,,,,
2,COLOR,1787124607359327,1787124607360821,1787124607377199,147,,,,,
2,COLOR,1787124607392661,1787124607394154,1787124607410315,148,,,,,
2,COLOR,1787124607426000,1787124607427491,1787124607443657,149,,,,,
2,COLOR,1787124607459329,1787124607460819,1787124607477071,150,,,,,
2,COLOR,1787124607492660,1787124607494148,1787124607510276,151,,,,,
2,COLOR,1787124607525998,1787124607527485,1787124607543793,152,,,,,
2,COLOR,1787124607559323,1787124607560808,1787124607576982,153,,,,,
2,COLOR,1787124607592669,1787124607594152,1787124607610269,154,,,,,
2,COLOR,1787124607626000,1787124607627482,1787124607643634,155,,,,,
2,COLOR,1787124607659331,1787124607660811,1787124607676784,156,,,,,
2,COLOR,1787124607692661,1787124607694139,1787124607710440,157,,,,,
2,COLOR,1787124607726013,1787124607727490,1787124607743353,158,,,,,
