comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,5,5,1499,1786090628449156
cross_stream,0,0,depth+color,4,4,1180,1786090628482515
cross_stream,0,0,depth+color,4,4,1200,1786090628515817
cross_stream,0,0,depth+color,5,4,1343,1786090628549299
cross_stream,0,0,depth+color,4,4,1809,1786090628582742
cross_stream,0,0,depth+color,5,5,1335,1786090628615753
cross_stream,0,0,depth+color,5,4,1286,1786090628649288
cross_stream,0,0,depth+color,4,4,1681,1786090628682758
cross_stream,0,0,depth+color,5,4,1770,1786090628749581
cross_stream,0,0,depth+color,5,5,1739,1786090628783246
cross_stream,0,0,depth+color,5,5,1070,1786090628815722
cross_stream,0,0,depth+color,5,4,1560,1786090628849511
cross_stream,0,0,depth+color,5,5,1163,1786090628882500
cross_stream,0,0,depth+color,4,4,1018,1786090628915651
cross_stream,0,0,depth+color,5,5,1347,1786090628949386
cross_stream,0,0,depth+color,4,4,1395,1786090628982831
cross_stream,0,0,depth+color,4,4,1355,1786090629016118
cross_stream,0,0,depth+color,5,6,1487,1786090629049232
cross_stream,0,0,depth+color,5,5,1295,1786090629082531
cross_stream,0,0,depth+color,4,4,1033,1786090629115830
cross_stream,0,0,depth+color,5,4,1307,1786090629149198
cross_stream,0,0,depth+color,5,5,1258,1786090629182564
cross_stream,0,0,depth+color,5,5,1518,1786090629215839
cross_stream,0,0,depth+color,5,5,1686,1786090629249377
cross_stream,0,0,depth+color,5,5,1278,1786090629282771
cross_stream,0,0,depth+color,5,4,1614,1786090629349278
cross_stream,0,0,depth+color,5,5,1053,1786090629382787
cross_stream,0,0,depth+color,4,4,1583,1786090629449400
cross_stream,0,0,depth+color,4,4,934,1786090629482575
cross_stream,0,0,depth+color,5,5,1154,1786090629516041
cross_stream,0,0,depth+color,4,4,1281,1786090629549391
cross_stream,0,0,depth+color,5,5,1712,1786090629582702
cross_stream,0,0,depth+color,5,5,1330,1786090629616240
cross_stream,0,0,depth+color,5,4,1301,1786090629649344
cross_stream,0,0,depth+color,5,5,1676,1786090629682707
cross_stream,0,0,depth+color,5,5,1459,1786090629716128
cross_stream,0,0,depth+color,4,4,1526,1786090629749572
cross_stream,0,0,depth+color,5,5,1389,1786090629782553
cross_stream,0,0,depth+color,5,5,1569,1786090629816083
cross_stream,0,0,depth+color,4,3,1783,1786090629849604
cross_stream,0,0,depth+color,5,5,1584,1786090629882749
cross_stream,0,0,depth+color,4,4,1385,1786090629916064
cross_stream,0,0,depth+color,5,4,1533,1786090629949598
cross_stream,0,0,depth+color,4,4,1732,1786090629982881
cross_stream,0,0,depth+color,4,4,1858,1786090630016329
cross_stream,0,0,depth+color,5,4,1416,1786090630049811
cross_stream,0,0,depth+color,5,5,1533,1786090630082493
cross_stream,0,0,depth+color,5,5,1475,1786090630116220
cross_stream,0,0,depth+color,4,3,1608,1786090630149638
cross_stream,0,0,depth+color,5,5,1972,1786090630182960
cross_stream,0,0,depth+color,4,4,1988,1786090630216306
cross_stream,0,0,depth+color,5,5,1981,1786090630249671
cross_stream,0,0,depth+color,4,4,1818,1786090630283179
cross_stream,0,0,depth+color,5,5,1630,1786090630316105
cross_stream,0,0,depth+color,5,5,1780,1786090630349342
cross_stream,0,0,depth+color,5,5,1780,1786090630383177
cross_stream,0,0,depth+color,4,4,1832,1786090630449353
cross_stream,0,0,depth+color,5,5,1018,1786090630482122
cross_stream,0,0,depth+color,5,5,1326,1786090630515905
cross_stream,0,0,depth+color,5,5,1671,1786090630549368
cross_stream,0,0,depth+color,5,5,1418,1786090630582957
cross_stream,0,0,depth+color,5,5,1549,1786090630649637
cross_stream,0,0,depth+color,5,5,1307,1786090630682475
cross_stream,0,0,depth+color,4,4,1990,1786090630715940
cross_stream,0,0,depth+color,4,5,1972,1786090630749245
cross_stream,0,0,depth+color,4,4,1367,1786090630782555
cross_stream,0,0,depth+color,5,5,1727,1786090630815879
cross_stream,0,0,depth+color,4,4,2147,1786090630849433
cross_stream,0,0,depth+color,5,5,1862,1786090630882570
cross_stream,0,0,depth+color,4,4,2017,1786090630916064
cross_stream,0,0,depth+color,5,4,2141,1786090630949430
cross_stream,0,0,depth+color,5,5,1747,1786090630982529
cross_stream,0,0,depth+color,5,5,2091,1786090631015941
cross_stream,0,0,depth+color,5,5,2199,1786090631049573
cross_stream,0,0,depth+color,5,5,2232,1786090631082995
cross_stream,0,0,depth+color,4,4,1624,1786090631116057
cross_stream,0,0,depth+color,5,5,1645,1786090631149422
cross_stream,0,0,depth+color,4,4,2122,1786090631182761
cross_stream,0,0,depth+color,5,5,2114,1786090631216079
cross_stream,0,0,depth+color,5,5,2112,1786090631249417
cross_stream,0,0,depth+color,5,5,2157,1786090631282777
cross_stream,0,0,depth+color,4,4,1870,1786090631315841
cross_stream,0,0,depth+color,4,3,1729,1786090631349407
cross_stream,0,0,depth+color,4,4,1801,1786090631416113
cross_stream,0,0,depth+color,4,4,1718,1786090631449391
