comparison_type,device_i,device_j,stream,hw_diff_us,sys_diff_us,timestamp_us
cross_stream,1,1,depth+color,4,0,1784283889999230
cross_stream,1,1,depth+color,4,0,1784283890032800
cross_stream,1,1,depth+color,5,0,1784283890065931
cross_stream,1,1,depth+color,4,0,1784283890099245
cross_stream,1,1,depth+color,5,0,1784283890132477
cross_stream,1,1,depth+color,4,0,1784283890165936
cross_stream,1,1,depth+color,5,0,1784283890198991
cross_stream,1,1,depth+color,5,0,1784283890232285
cross_stream,1,1,depth+color,5,0,1784283890265939
cross_stream,1,1,depth+color,4,0,1784283890299150
cross_stream,1,1,depth+color,5,0,1784283890332329
cross_stream,1,1,depth+color,5,0,1784283890365650
cross_stream,1,1,depth+color,5,0,1784283890398345
cross_stream,1,1,depth+color,5,0,1784283890432068
cross_stream,1,1,depth+color,5,0,1784283890465821
cross_stream,1,1,depth+color,5,0,1784283890499168
cross_stream,1,1,depth+color,4,0,1784283890532288
cross_stream,1,1,depth+color,5,0,1784283890565855
cross_stream,1,1,depth+color,5,0,1784283890598889
cross_stream,1,1,depth+color,5,0,1784283890632290
cross_stream,1,1,depth+color,5,0,1784283890665289
cross_stream,1,1,depth+color,4,0,1784283890698980
cross_stream,1,1,depth+color,4,0,1784283890732634
cross_stream,1,1,depth+color,5,0,1784283890765385
cross_stream,1,1,depth+color,5,0,1784283890799193
cross_stream,1,1,depth+color,4,0,1784283890831878
cross_stream,1,1,depth+color,5,0,1784283890866073
cross_stream,1,1,depth+color,5,0,1784283890898832
cross_stream,1,1,depth+color,4,0,1784283890932234
cross_stream,1,1,depth+color,5,0,1784283890965637
cross_stream,1,1,depth+color,5,0,1784283890998872
cross_stream,1,1,depth+color,4,0,1784283891032098
cross_stream,1,1,depth+color,5,0,1784283891065387
cross_stream,1,1,depth+color,5,0,1784283891098969
cross_stream,1,1,depth+color,4,0,1784283891132148
cross_stream,1,1,depth+color,4,0,1784283891165771
cross_stream,1,1,depth+color,5,0,1784283891199112
cross_stream,1,1,depth+color,4,0,1784283891232238
cross_stream,1,1,depth+color,4,0,1784283891265446
cross_stream,1,1,depth+color,5,0,1784283891298952
cross_stream,1,1,depth+color,5,0,1784283891332033
cross_stream,1,1,depth+color,5,0,1784283891365746
cross_stream,1,1,depth+color,5,0,1784283891399266
cross_stream,1,1,depth+color,5,0,1784283891432134
cross_stream,1,1,depth+color,4,0,1784283891465707
cross_stream,1,1,depth+color,5,0,1784283891498956
cross_stream,1,1,depth+color,5,0,1784283891531931
cross_stream,1,1,depth+color,4,0,1784283891565197
cross_stream,1,1,depth+color,5,0,1784283891598988
cross_stream,1,1,depth+color,5,0,1784283891632310
cross_stream,1,1,depth+color,5,0,1784283891665425
cross_stream,1,1,depth+color,5,0,1784283891698566
cross_stream,1,1,depth+color,5,0,1784283891732007
cross_stream,1,1,depth+color,5,0,1784283891765203
cross_stream,1,1,depth+color,5,0,1784283891798640
cross_stream,1,1,depth+color,5,0,1784283891834371
cross_stream,1,1,depth+color,4,0,1784283891865634
cross_stream,1,1,depth+color,4,0,1784283891899148
cross_stream,1,1,depth+color,5,0,1784283891932290
cross_stream,1,1,depth+color,4,0,1784283891965708
cross_stream,1,1,depth+color,5,0,1784283891998888
cross_stream,1,1,depth+color,5,0,1784283892032031
cross_stream,1,1,depth+color,5,0,1784283892065298
cross_stream,1,1,depth+color,5,0,1784283892098756
cross_stream,1,1,depth+color,5,0,1784283892132282
cross_stream,1,1,depth+color,4,0,1784283892165602
cross_stream,1,1,depth+color,4,0,1784283892199007
cross_stream,1,1,depth+color,5,0,1784283892231855
cross_stream,1,1,depth+color,5,0,1784283892299138
cross_stream,1,1,depth+color,5,0,1784283892332278
cross_stream,1,1,depth+color,5,0,1784283892365543
cross_stream,1,1,depth+color,5,0,1784283892398451
cross_stream,1,1,depth+color,5,0,1784283892432190
cross_stream,1,1,depth+color,4,0,1784283892465756
cross_stream,1,1,depth+color,4,0,1784283892532193
cross_stream,1,1,depth+color,4,0,1784283892565510
cross_stream,1,1,depth+color,4,0,1784283892598840
cross_stream,1,1,depth+color,4,0,1784283892632150
cross_stream,1,1,depth+color,4,0,1784283892665614
cross_stream,1,1,depth+color,4,0,1784283892698889
cross_stream,1,1,depth+color,5,0,1784283892732393
cross_stream,1,1,depth+color,4,0,1784283892765336
cross_stream,1,1,depth+color,4,0,1784283892799092
cross_stream,1,1,depth+color,5,0,1784283892832297
cross_stream,1,1,depth+color,4,0,1784283892865042
cross_stream,1,1,depth+color,5,0,1784283892898400
cross_stream,1,1,depth+color,5,0,1784283892932161
cross_stream,1,1,depth+color,5,0,1784283892965596
cross_stream,1,1,depth+color,4,0,1784283892999169
cross_stream,1,1,depth+color,5,0,1784283893032243
cross_stream,1,1,depth+color,5,0,1784283893065302
cross_stream,1,1,depth+color,5,0,1784283893098652
cross_stream,1,1,depth+color,5,0,1784283893131988
cross_stream,1,1,depth+color,4,0,1784283893165211
cross_stream,1,1,depth+color,5,0,1784283893198523
cross_stream,1,1,depth+color,5,0,1784283893232047
cross_stream,1,1,depth+color,5,0,1784283893265363
cross_stream,1,1,depth+color,4,0,1784283893299016
cross_stream,1,1,depth+color,5,0,1784283893363841
cross_stream,1,1,depth+color,5,0,1784283893398964
cross_stream,1,1,depth+color,5,0,1784283893431639
cross_stream,1,1,depth+color,5,0,1784283893465588
cross_stream,1,1,depth+color,4,0,1784283893498695
cross_stream,1,1,depth+color,5,0,1784283893531971
cross_stream,1,1,depth+color,5,0,1784283893565587
cross_stream,1,1,depth+color,4,0,1784283893599135
cross_stream,1,1,depth+color,5,0,1784283893632170
cross_stream,1,1,depth+color,5,0,1784283893665487
cross_stream,1,1,depth+color,4,0,1784283893698566
cross_stream,1,1,depth+color,4,0,1784283893731991
cross_stream,1,1,depth+color,5,0,1784283893765352
cross_stream,1,1,depth+color,4,0,1784283893798828
cross_stream,1,1,depth+color,5,0,1784283893832204
cross_stream,1,1,depth+color,5,0,1784283893865140
cross_stream,1,1,depth+color,4,0,1784283893898705
cross_stream,1,1,depth+color,4,0,1784283893932001
cross_stream,1,1,depth+color,5,0,1784283893965911
cross_stream,1,1,depth+color,5,0,1784283893998839
cross_stream,1,1,depth+color,5,0,1784283894032084
cross_stream,1,1,depth+color,4,0,1784283894065451
cross_stream,1,1,depth+color,5,0,1784283894098960
cross_stream,1,1,depth+color,4,0,1784283894132296
cross_stream,1,1,depth+color,4,0,1784283894165488
cross_stream,1,1,depth+color,5,0,1784283894199271
cross_stream,1,1,depth+color,5,0,1784283894232135
cross_stream,1,1,depth+color,4,0,1784283894265539
cross_stream,1,1,depth+color,4,0,1784283894298994
cross_stream,1,1,depth+color,5,0,1784283894331897
cross_stream,1,1,depth+color,5,0,1784283894365555
cross_stream,1,1,depth+color,4,0,1784283894398697
cross_stream,1,1,depth+color,4,0,1784283894431916
cross_stream,1,1,depth+color,5,0,1784283894465739
cross_stream,1,1,depth+color,5,0,1784283894498578
cross_stream,1,1,depth+color,4,0,1784283894532194
cross_stream,1,1,depth+color,5,0,1784283894565571
cross_stream,1,1,depth+color,5,0,1784283894598506
cross_stream,1,1,depth+color,4,0,1784283894632148
cross_stream,1,1,depth+color,5,0,1784283894665630
cross_stream,1,1,depth+color,5,0,1784283894698672
cross_stream,1,1,depth+color,5,0,1784283894732318
cross_stream,1,1,depth+color,5,0,1784283894765478
cross_stream,1,1,depth+color,5,0,1784283894798688
cross_stream,1,1,depth+color,4,0,1784283894832088
cross_stream,1,1,depth+color,4,0,1784283894865474
cross_stream,1,1,depth+color,4,0,1784283894899160
cross_stream,1,1,depth+color,4,0,1784283894931930
cross_stream,1,1,depth+color,5,0,1784283894965223
cross_stream,1,1,depth+color,5,0,1784283894998853
cross_stream,1,1,depth+color,5,0,1784283895032241
cross_stream,1,1,depth+color,5,0,1784283895065657
cross_stream,1,1,depth+color,5,0,1784283895098814
cross_stream,1,1,depth+color,5,0,1784283895132300
cross_stream,1,1,depth+color,5,0,1784283895165372
cross_stream,1,1,depth+color,4,0,1784283895199032
cross_stream,1,1,depth+color,5,0,1784283895232184
cross_stream,1,1,depth+color,5,0,1784283895265546
cross_stream,1,1,depth+color,5,0,1784283895298887
cross_stream,1,1,depth+color,5,0,1784283895332661
cross_stream,1,1,depth+color,4,0,1784283895365197
cross_stream,1,1,depth+color,4,0,1784283895398787
cross_stream,1,1,depth+color,4,0,1784283895432207
cross_stream,1,1,depth+color,4,0,1784283895465951
cross_stream,1,1,depth+color,4,0,1784283895499098
cross_stream,1,1,depth+color,5,0,1784283895532129
cross_stream,1,1,depth+color,5,0,1784283895565815
cross_stream,1,1,depth+color,5,0,1784283895599277
cross_stream,1,1,depth+color,5,0,1784283895632200
cross_stream,1,1,depth+color,4,0,1784283895665936
cross_stream,1,1,depth+color,4,0,1784283895699110
cross_stream,1,1,depth+color,4,0,1784283895732425
cross_stream,1,1,depth+color,4,0,1784283895765628
cross_stream,1,1,depth+color,5,0,1784283895798917
cross_stream,1,1,depth+color,5,0,1784283895831817
cross_stream,1,1,depth+color,4,0,1784283895865203
cross_stream,1,1,depth+color,4,0,1784283895899165
cross_stream,1,1,depth+color,5,0,1784283895932448
cross_stream,1,1,depth+color,4,0,1784283895965492
cross_stream,1,1,depth+color,5,0,1784283895999025
cross_stream,1,1,depth+color,4,0,1784283896032196
cross_stream,1,1,depth+color,5,0,1784283896065405
cross_stream,1,1,depth+color,5,0,1784283896099222
cross_stream,1,1,depth+color,4,0,1784283896132246
cross_stream,1,1,depth+color,4,0,1784283896165283
cross_stream,1,1,depth+color,5,0,1784283896199052
cross_stream,1,1,depth+color,4,0,1784283896233189
cross_stream,1,1,depth+color,4,0,1784283896265512
cross_stream,1,1,depth+color,5,0,1784283896299238
cross_stream,1,1,depth+color,4,0,1784283896332553
cross_stream,1,1,depth+color,5,0,1784283896365471
cross_stream,1,1,depth+color,5,0,1784283896399218
cross_stream,1,1,depth+color,4,0,1784283896432467
cross_stream,1,1,depth+color,5,0,1784283896465842
cross_stream,1,1,depth+color,5,0,1784283896499005
cross_stream,1,1,depth+color,5,0,1784283896532147
cross_stream,1,1,depth+color,4,0,1784283896565640
cross_stream,1,1,depth+color,5,0,1784283896598735
cross_stream,1,1,depth+color,5,0,1784283896632461
cross_stream,1,1,depth+color,4,0,1784283896665973
cross_stream,1,1,depth+color,5,0,1784283896699404
cross_stream,1,1,depth+color,4,0,1784283896732403
cross_stream,1,1,depth+color,4,0,1784283896765341
cross_stream,1,1,depth+color,4,0,1784283896798646
cross_stream,1,1,depth+color,5,0,1784283896831848
cross_stream,1,1,depth+color,5,0,1784283896865319
cross_stream,1,1,depth+color,5,0,1784283896898527
cross_stream,1,1,depth+color,5,0,1784283896931997
cross_stream,1,1,depth+color,5,0,1784283896965519
cross_stream,1,1,depth+color,5,0,1784283896998771
cross_stream,1,1,depth+color,5,0,1784283897032357
cross_stream,1,1,depth+color,5,0,1784283897065295
cross_stream,1,1,depth+color,4,0,1784283897098857
cross_stream,1,1,depth+color,4,0,1784283897132410
cross_stream,1,1,depth+color,5,0,1784283897165421
cross_stream,1,1,depth+color,4,0,1784283897199048
cross_stream,1,1,depth+color,5,0,1784283897231898
cross_stream,1,1,depth+color,5,0,1784283897265174
cross_stream,1,1,depth+color,5,0,1784283897301113
cross_stream,1,1,depth+color,5,0,1784283897332253
cross_stream,1,1,depth+color,5,0,1784283897365545
cross_stream,1,1,depth+color,5,0,1784283897398597
cross_stream,1,1,depth+color,5,0,1784283897432191
cross_stream,1,1,depth+color,4,0,1784283897465814
cross_stream,1,1,depth+color,5,0,1784283897498933
cross_stream,1,1,depth+color,5,0,1784283897532193
cross_stream,1,1,depth+color,4,0,1784283897565338
cross_stream,1,1,depth+color,5,0,1784283897599036
cross_stream,1,1,depth+color,5,0,1784283897632384
cross_stream,1,1,depth+color,5,0,1784283897665921
cross_stream,1,1,depth+color,4,0,1784283897698564
cross_stream,1,1,depth+color,5,0,1784283897731983
cross_stream,1,1,depth+color,5,0,1784283897765823
cross_stream,1,1,depth+color,4,0,1784283897798549
cross_stream,1,1,depth+color,5,0,1784283897831921
cross_stream,1,1,depth+color,5,0,1784283897865533
cross_stream,1,1,depth+color,5,0,1784283897898670
cross_stream,1,1,depth+color,5,0,1784283897931887
cross_stream,1,1,depth+color,5,0,1784283897965800
cross_stream,1,1,depth+color,5,0,1784283897998696
cross_stream,1,1,depth+color,5,0,1784283898031988
cross_stream,1,1,depth+color,4,0,1784283898065478
cross_stream,1,1,depth+color,5,0,1784283898098627
cross_stream,1,1,depth+color,5,0,1784283898132369
cross_stream,1,1,depth+color,4,0,1784283898165527
cross_stream,1,1,depth+color,5,0,1784283898198596
cross_stream,1,1,depth+color,5,0,1784283898232068
cross_stream,1,1,depth+color,4,0,1784283898265548
cross_stream,1,1,depth+color,5,0,1784283898298691
cross_stream,1,1,depth+color,4,0,1784283898331933
cross_stream,1,1,depth+color,5,0,1784283898365446
cross_stream,1,1,depth+color,5,0,1784283898401586
cross_stream,1,1,depth+color,5,0,1784283898432089
cross_stream,1,1,depth+color,4,0,1784283898465379
cross_stream,1,1,depth+color,5,0,1784283898499086
cross_stream,1,1,depth+color,5,0,1784283898532416
cross_stream,1,1,depth+color,5,0,1784283898565617
cross_stream,1,1,depth+color,5,0,1784283898598698
cross_stream,1,1,depth+color,4,0,1784283898632118
cross_stream,1,1,depth+color,5,0,1784283898665501
cross_stream,1,1,depth+color,4,0,1784283898699072
cross_stream,1,1,depth+color,4,0,1784283898731857
cross_stream,1,1,depth+color,5,0,1784283898765039
cross_stream,1,1,depth+color,5,0,1784283898798680
cross_stream,1,1,depth+color,5,0,1784283898831926
cross_stream,1,1,depth+color,5,0,1784283898865540
cross_stream,1,1,depth+color,5,0,1784283898898548
cross_stream,1,1,depth+color,5,0,1784283898931869
cross_stream,1,1,depth+color,5,0,1784283898965153
cross_stream,1,1,depth+color,4,0,1784283898998506
cross_stream,1,1,depth+color,4,0,1784283899031926
cross_stream,1,1,depth+color,4,0,1784283899065531
cross_stream,1,1,depth+color,5,0,1784283899099018
cross_stream,1,1,depth+color,5,0,1784283899131892
cross_stream,1,1,depth+color,5,0,1784283899165270
cross_stream,1,1,depth+color,4,0,1784283899198872
cross_stream,1,1,depth+color,4,0,1784283899232640
cross_stream,1,1,depth+color,4,0,1784283899265596
cross_stream,1,1,depth+color,5,0,1784283899298840
cross_stream,1,1,depth+color,5,0,1784283899332228
cross_stream,1,1,depth+color,5,0,1784283899365510
cross_stream,1,1,depth+color,5,0,1784283899398984
cross_stream,1,1,depth+color,5,0,1784283899432216
cross_stream,1,1,depth+color,5,0,1784283899465528
cross_stream,1,1,depth+color,5,0,1784283899500380
cross_stream,1,1,depth+color,4,0,1784283899532244
cross_stream,1,1,depth+color,5,0,1784283899565460
cross_stream,1,1,depth+color,5,0,1784283899598929
cross_stream,1,1,depth+color,5,0,1784283899634209
cross_stream,1,1,depth+color,4,0,1784283899665575
cross_stream,1,1,depth+color,4,0,1784283899699406
cross_stream,1,1,depth+color,5,0,1784283899732256
cross_stream,1,1,depth+color,5,0,1784283899765307
cross_stream,1,1,depth+color,5,0,1784283899798696
cross_stream,1,1,depth+color,5,0,1784283899832040
cross_stream,1,1,depth+color,4,0,1784283899865583
cross_stream,1,1,depth+color,5,0,1784283899898737
cross_stream,1,1,depth+color,5,0,1784283899932132
cross_stream,1,1,depth+color,5,0,1784283899965216
cross_stream,1,1,depth+color,5,0,1784283899998800
cross_stream,1,1,depth+color,5,0,1784283900031873
cross_stream,1,1,depth+color,4,0,1784283900065360
cross_stream,1,1,depth+color,4,0,1784283900098905
cross_stream,1,1,depth+color,5,0,1784283900132153
cross_stream,1,1,depth+color,5,0,1784283900165473
cross_stream,1,1,depth+color,5,0,1784283900198890
cross_stream,1,1,depth+color,4,0,1784283900232437
cross_stream,1,1,depth+color,5,0,1784283900265330
cross_stream,1,1,depth+color,5,0,1784283900298850
cross_stream,1,1,depth+color,4,0,1784283900332059
cross_stream,1,1,depth+color,5,0,1784283900365566
cross_stream,1,1,depth+color,4,0,1784283900398677
cross_stream,1,1,depth+color,4,0,1784283900431831
cross_stream,1,1,depth+color,4,0,1784283900465329
cross_stream,1,1,depth+color,5,0,1784283900498678
cross_stream,1,1,depth+color,5,0,1784283900532187
cross_stream,1,1,depth+color,5,0,1784283900565618
cross_stream,1,1,depth+color,5,0,1784283900600328
cross_stream,1,1,depth+color,4,0,1784283900631950
cross_stream,1,1,depth+color,5,0,1784283900665242
cross_stream,1,1,depth+color,4,0,1784283900698585
cross_stream,1,1,depth+color,4,0,1784283900733968
cross_stream,1,1,depth+color,5,0,1784283900765471
cross_stream,1,1,depth+color,5,0,1784283900798843
cross_stream,1,1,depth+color,4,0,1784283900832063
cross_stream,1,1,depth+color,5,0,1784283900865443
cross_stream,1,1,depth+color,5,0,1784283900898531
cross_stream,1,1,depth+color,5,0,1784283900931640
cross_stream,1,1,depth+color,5,0,1784283900965493
cross_stream,1,1,depth+color,4,0,1784283900998685
cross_stream,1,1,depth+color,5,0,1784283901031971
cross_stream,1,1,depth+color,4,0,1784283901065211
cross_stream,1,1,depth+color,4,0,1784283901098938
cross_stream,1,1,depth+color,5,0,1784283901132044
cross_stream,1,1,depth+color,5,0,1784283901165122
cross_stream,1,1,depth+color,5,0,1784283901198749
cross_stream,1,1,depth+color,4,0,1784283901232074
cross_stream,1,1,depth+color,4,0,1784283901265176
cross_stream,1,1,depth+color,4,0,1784283901298545
cross_stream,1,1,depth+color,4,0,1784283901332002
cross_stream,1,1,depth+color,4,0,1784283901365564
cross_stream,1,1,depth+color,4,0,1784283901398739
cross_stream,1,1,depth+color,5,0,1784283901431886
cross_stream,1,1,depth+color,5,0,1784283901465353
cross_stream,1,1,depth+color,5,0,1784283901499015
cross_stream,1,1,depth+color,5,0,1784283901531983
cross_stream,1,1,depth+color,5,0,1784283901565555
cross_stream,1,1,depth+color,5,0,1784283901598484
cross_stream,1,1,depth+color,5,0,1784283901632042
cross_stream,1,1,depth+color,5,0,1784283901665501
cross_stream,1,1,depth+color,5,0,1784283901698821
cross_stream,1,1,depth+color,5,0,1784283901731960
cross_stream,1,1,depth+color,5,0,1784283901765162
cross_stream,1,1,depth+color,5,0,1784283901798916
cross_stream,1,1,depth+color,4,0,1784283901865663
cross_stream,1,1,depth+color,5,0,1784283901898844
cross_stream,1,1,depth+color,4,0,1784283901931897
cross_stream,1,1,depth+color,5,0,1784283901965435
cross_stream,1,1,depth+color,5,0,1784283901998911
cross_stream,1,1,depth+color,4,0,1784283902032513
cross_stream,1,1,depth+color,5,0,1784283902065549
cross_stream,1,1,depth+color,5,0,1784283902098701
cross_stream,1,1,depth+color,4,0,1784283902132002
cross_stream,1,1,depth+color,4,0,1784283902165386
cross_stream,1,1,depth+color,4,0,1784283902199241
cross_stream,1,1,depth+color,5,0,1784283902232203
cross_stream,1,1,depth+color,4,0,1784283902265560
cross_stream,1,1,depth+color,5,0,1784283902298916
cross_stream,1,1,depth+color,5,0,1784283902332389
cross_stream,1,1,depth+color,4,0,1784283902365183
cross_stream,1,1,depth+color,4,0,1784283902399086
cross_stream,1,1,depth+color,5,0,1784283902432140
cross_stream,1,1,depth+color,4,0,1784283902465601
cross_stream,1,1,depth+color,4,0,1784283902498839
cross_stream,1,1,depth+color,5,0,1784283902532145
cross_stream,1,1,depth+color,5,0,1784283902565510
cross_stream,1,1,depth+color,5,0,1784283902598820
cross_stream,1,1,depth+color,5,0,1784283902632222
cross_stream,1,1,depth+color,5,0,1784283902665442
cross_stream,1,1,depth+color,5,0,1784283902698663
cross_stream,1,1,depth+color,5,0,1784283902732156
cross_stream,1,1,depth+color,4,0,1784283902767594
cross_stream,1,1,depth+color,5,0,1784283902798740
cross_stream,1,1,depth+color,4,0,1784283902832218
cross_stream,1,1,depth+color,4,0,1784283902865484
cross_stream,1,1,depth+color,4,0,1784283902898846
cross_stream,1,1,depth+color,4,0,1784283902931974
cross_stream,1,1,depth+color,5,0,1784283902965363
cross_stream,1,1,depth+color,4,0,1784283902999114
cross_stream,1,1,depth+color,4,0,1784283903032269
cross_stream,1,1,depth+color,4,0,1784283903065580
cross_stream,1,1,depth+color,4,0,1784283903099504
cross_stream,1,1,depth+color,5,0,1784283903132307
cross_stream,1,1,depth+color,4,0,1784283903165351
cross_stream,1,1,depth+color,5,0,1784283903198877
cross_stream,1,1,depth+color,4,0,1784283903232220
cross_stream,1,1,depth+color,5,0,1784283903265531
cross_stream,1,1,depth+color,5,0,1784283903298820
cross_stream,1,1,depth+color,5,0,1784283903332097
cross_stream,1,1,depth+color,4,0,1784283903365479
cross_stream,1,1,depth+color,4,0,1784283903398754
cross_stream,1,1,depth+color,5,0,1784283903431940
cross_stream,1,1,depth+color,4,0,1784283903465621
cross_stream,1,1,depth+color,5,0,1784283903499165
cross_stream,1,1,depth+color,5,0,1784283903532425
cross_stream,1,1,depth+color,4,0,1784283903565689
cross_stream,1,1,depth+color,4,0,1784283903599097
cross_stream,1,1,depth+color,5,0,1784283903632361
cross_stream,1,1,depth+color,5,33254,1784283903665615
cross_stream,1,1,depth+color,4,0,1784283903699065
cross_stream,1,1,depth+color,4,0,1784283903732174
cross_stream,1,1,depth+color,5,0,1784283903765762
cross_stream,1,1,depth+color,5,0,1784283903799009
cross_stream,1,1,depth+color,5,0,1784283903866541
cross_stream,1,1,depth+color,4,0,1784283903898980
cross_stream,1,1,depth+color,5,0,1784283903932314
cross_stream,1,1,depth+color,5,0,1784283903965683
cross_stream,1,1,depth+color,4,0,1784283903999030
cross_stream,1,1,depth+color,5,0,1784283904032474
cross_stream,1,1,depth+color,4,0,1784283904065429
cross_stream,1,1,depth+color,4,0,1784283904098941
cross_stream,1,1,depth+color,5,0,1784283904132376
cross_stream,1,1,depth+color,5,0,1784283904165674
cross_stream,1,1,depth+color,4,0,1784283904199076
cross_stream,1,1,depth+color,4,0,1784283904232271
cross_stream,1,1,depth+color,5,0,1784283904265511
cross_stream,1,1,depth+color,5,0,1784283904298982
cross_stream,1,1,depth+color,5,0,1784283904332268
cross_stream,1,1,depth+color,5,0,1784283904365587
cross_stream,1,1,depth+color,5,0,1784283904399179
cross_stream,1,1,depth+color,4,0,1784283904432240
cross_stream,1,1,depth+color,5,0,1784283904465614
cross_stream,1,1,depth+color,5,0,1784283904499052
cross_stream,1,1,depth+color,4,0,1784283904532313
cross_stream,1,1,depth+color,5,0,1784283904565941
cross_stream,1,1,depth+color,4,0,1784283904599055
cross_stream,1,1,depth+color,5,0,1784283904631863
cross_stream,1,1,depth+color,5,0,1784283904665496
cross_stream,1,1,depth+color,5,0,1784283904698940
cross_stream,1,1,depth+color,4,0,1784283904732238
cross_stream,1,1,depth+color,4,0,1784283904765456
cross_stream,1,1,depth+color,5,0,1784283904798957
cross_stream,1,1,depth+color,5,0,1784283904832074
cross_stream,1,1,depth+color,5,0,1784283904865588
cross_stream,1,1,depth+color,5,0,1784283904898695
cross_stream,1,1,depth+color,5,0,1784283904932290
cross_stream,1,1,depth+color,5,0,1784283904965576
cross_stream,1,1,depth+color,4,0,1784283904998946
cross_stream,1,1,depth+color,4,0,1784283905032074
cross_stream,1,1,depth+color,4,0,1784283905065659
cross_stream,1,1,depth+color,5,0,1784283905098670
cross_stream,1,1,depth+color,4,0,1784283905132268
cross_stream,1,1,depth+color,4,0,1784283905165612
cross_stream,1,1,depth+color,4,0,1784283905198556
cross_stream,1,1,depth+color,4,0,1784283905232226
cross_stream,1,1,depth+color,5,0,1784283905265144
cross_stream,1,1,depth+color,5,0,1784283905298651
cross_stream,1,1,depth+color,4,0,1784283905331936
cross_stream,1,1,depth+color,5,0,1784283905365175
cross_stream,1,1,depth+color,5,0,1784283905399063
cross_stream,1,1,depth+color,5,32815,1784283905431878
cross_stream,1,1,depth+color,5,0,1784283905465211
cross_stream,1,1,depth+color,4,0,1784283905498857
cross_stream,1,1,depth+color,5,0,1784283905531833
cross_stream,1,1,depth+color,5,0,1784283905565660
cross_stream,1,1,depth+color,5,0,1784283905598505
cross_stream,1,1,depth+color,4,0,1784283905632099
cross_stream,1,1,depth+color,5,0,1784283905665158
cross_stream,1,1,depth+color,5,0,1784283905698742
cross_stream,1,1,depth+color,5,0,1784283905732152
cross_stream,1,1,depth+color,4,0,1784283905765439
cross_stream,1,1,depth+color,5,0,1784283905798501
cross_stream,1,1,depth+color,4,0,1784283905831998
cross_stream,1,1,depth+color,5,0,1784283905865472
cross_stream,1,1,depth+color,4,0,1784283905898824
cross_stream,1,1,depth+color,4,0,1784283905931856
cross_stream,1,1,depth+color,4,0,1784283905965183
cross_stream,1,1,depth+color,4,0,1784283905998382
cross_stream,1,1,depth+color,5,0,1784283906031843
cross_stream,1,1,depth+color,5,0,1784283906067686
cross_stream,1,1,depth+color,5,0,1784283906098859
cross_stream,1,1,depth+color,4,0,1784283906131856
cross_stream,1,1,depth+color,5,0,1784283906165380
cross_stream,1,1,depth+color,5,0,1784283906198800
cross_stream,1,1,depth+color,4,0,1784283906231836
cross_stream,1,1,depth+color,5,0,1784283906265175
cross_stream,1,1,depth+color,5,0,1784283906298851
cross_stream,1,1,depth+color,5,0,1784283906332334
cross_stream,1,1,depth+color,4,0,1784283906365181
cross_stream,1,1,depth+color,5,0,1784283906398524
cross_stream,1,1,depth+color,5,0,1784283906431880
cross_stream,1,1,depth+color,4,0,1784283906465429
cross_stream,1,1,depth+color,5,0,1784283906498829
cross_stream,1,1,depth+color,4,0,1784283906532173
cross_stream,1,1,depth+color,4,0,1784283906565604
cross_stream,1,1,depth+color,5,0,1784283906599038
cross_stream,1,1,depth+color,4,0,1784283906632074
cross_stream,1,1,depth+color,5,0,1784283906666199
cross_stream,1,1,depth+color,5,0,1784283906698518
cross_stream,1,1,depth+color,5,0,1784283906765248
cross_stream,1,1,depth+color,4,0,1784283906798492
cross_stream,1,1,depth+color,5,0,1784283906832042
cross_stream,1,1,depth+color,4,0,1784283906865517
cross_stream,1,1,depth+color,5,0,1784283906899177
cross_stream,1,1,depth+color,4,0,1784283906931857
cross_stream,1,1,depth+color,4,0,1784283906965235
cross_stream,1,1,depth+color,5,0,1784283906998615
cross_stream,1,1,depth+color,4,0,1784283907032210
cross_stream,1,1,depth+color,5,0,1784283907065539
cross_stream,1,1,depth+color,5,0,1784283907098503
cross_stream,1,1,depth+color,4,0,1784283907131876
cross_stream,1,1,depth+color,5,0,1784283907165755
cross_stream,1,1,depth+color,5,0,1784283907198843
cross_stream,1,1,depth+color,5,0,1784283907231837
cross_stream,1,1,depth+color,5,0,1784283907265242
cross_stream,1,1,depth+color,4,0,1784283907298868
cross_stream,1,1,depth+color,4,0,1784283907331840
cross_stream,1,1,depth+color,5,0,1784283907365252
cross_stream,1,1,depth+color,4,0,1784283907398517
cross_stream,1,1,depth+color,5,0,1784283907432696
cross_stream,1,1,depth+color,4,0,1784283907465536
cross_stream,1,1,depth+color,5,0,1784283907498886
cross_stream,1,1,depth+color,5,0,1784283907531827
cross_stream,1,1,depth+color,5,0,1784283907565248
cross_stream,1,1,depth+color,4,0,1784283907598921
cross_stream,1,1,depth+color,5,0,1784283907632021
cross_stream,1,1,depth+color,5,0,1784283907665644
cross_stream,1,1,depth+color,5,0,1784283907698924
cross_stream,1,1,depth+color,5,0,1784283907732277
cross_stream,1,1,depth+color,5,0,1784283907765544
cross_stream,1,1,depth+color,4,0,1784283907798445
cross_stream,1,1,depth+color,4,0,1784283907832307
cross_stream,1,1,depth+color,4,0,1784283907865182
cross_stream,1,1,depth+color,5,0,1784283907898690
cross_stream,1,1,depth+color,5,0,1784283907931983
cross_stream,1,1,depth+color,5,0,1784283907965563
cross_stream,1,1,depth+color,4,0,1784283907998685
cross_stream,1,1,depth+color,5,0,1784283908032057
