comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,-792,-792,-11940,1786521198995978
cross_stream,0,0,depth+color,-793,-793,-12104,1786521199062331
cross_stream,0,0,depth+color,-793,-793,-11872,1786521199129182
cross_stream,0,0,depth+color,-793,-793,-11912,1786521199195851
cross_stream,0,0,depth+color,-793,-793,-12373,1786521199262036
cross_stream,0,0,depth+color,-793,-793,-12555,1786521199395361
cross_stream,0,0,depth+color,-793,-793,-12420,1786521199462026
cross_stream,0,0,depth+color,-793,-793,-12513,1786521199528624
cross_stream,0,0,depth+color,-793,-793,-12409,1786521199662088
cross_stream,0,0,depth+color,-793,-793,-12245,1786521199728716
cross_stream,0,0,depth+color,-793,-793,-12194,1786521199795378
cross_stream,0,0,depth+color,-793,-793,-11946,1786521199862493
cross_stream,0,0,depth+color,-793,-794,-12213,1786521199928859
cross_stream,0,0,depth+color,-793,-793,-11774,1786521199995670
cross_stream,0,0,depth+color,-793,-793,-12371,1786521200062036
cross_stream,0,0,depth+color,-793,-793,-11980,1786521200129065
cross_stream,0,0,depth+color,-793,-793,-12133,1786521200195427
cross_stream,0,0,depth+color,-793,-793,-12290,1786521200262152
cross_stream,0,0,depth+color,-793,-793,-12420,1786521200328713
cross_stream,0,0,depth+color,-793,-793,-12662,1786521200395512
cross_stream,0,0,depth+color,-793,-793,-12561,1786521200462036
cross_stream,0,0,depth+color,-793,-793,-11808,1786521200529067
cross_stream,0,0,depth+color,-793,-793,-11916,1786521200595678
cross_stream,0,0,depth+color,-793,-793,-11974,1786521200662427
cross_stream,0,0,depth+color,-793,-793,-12107,1786521200729143
cross_stream,0,0,depth+color,-793,-793,-12183,1786521200795858
cross_stream,0,0,depth+color,-793,-793,-11830,1786521200862502
cross_stream,0,0,depth+color,-793,-793,-12345,1786521200928802
cross_stream,0,0,depth+color,-793,-793,-12118,1786521200995842
cross_stream,0,0,depth+color,-793,-793,-12009,1786521201062605
